STATE,SECTOR,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mississippi,   Accommodation and food services ,"$2,684,000,000","$2,972,900,000","$3,423,100,000","$3,758,200,000","$3,616,400,000","$4,032,000,000","$4,077,500,000","$4,443,100,000","$4,317,400,000","$4,052,200,000","$4,165,800,000","$4,055,400,000","$3,727,500,000","$3,829,900,000","$3,872,400,000","$3,800,300,000","$3,774,700,000","$3,738,100,000","$3,735,500,000","$3,712,100,000","$3,763,600,000","$3,755,400,000","$3,811,000,000","$3,377,600,000","$3,997,700,000"
Mississippi,  Other services (except government and government enterprises) ,"$2,972,900,000","$3,134,900,000","$3,296,000,000","$3,467,200,000","$3,100,600,000","$3,027,800,000","$2,741,200,000","$2,710,200,000","$2,640,100,000","$2,677,000,000","$2,585,800,000","$2,498,100,000","$2,363,500,000","$2,364,400,000","$2,320,000,000","$2,362,800,000","$2,331,700,000","$2,367,500,000","$2,316,300,000","$2,239,300,000","$2,207,500,000","$2,180,100,000","$2,187,100,000","$2,084,600,000","$2,064,700,000"
Mississippi, Government and government enterprises ,"$15,207,000,000","$15,637,000,000","$16,110,500,000","$16,445,100,000","$16,397,300,000","$16,747,300,000","$17,195,600,000","$17,283,300,000","$17,501,800,000","$16,981,200,000","$17,823,000,000","$18,333,600,000","$18,332,800,000","$17,854,800,000","$17,637,200,000","$17,416,600,000","$17,212,000,000","$17,146,300,000","$17,077,500,000","$17,358,000,000","$17,383,700,000","$16,987,500,000","$17,101,400,000","$16,637,800,000","$16,554,300,000"
Missouri,"  Agriculture, forestry, fishing and hunting ","$2,971,000,000","$2,284,600,000","$1,765,900,000","$2,659,100,000","$2,585,500,000","$2,669,000,000","$3,351,600,000","$4,829,700,000","$3,910,200,000","$4,404,600,000","$3,641,900,000","$4,439,100,000","$5,046,300,000","$4,266,300,000","$4,137,700,000","$3,341,400,000","$4,622,600,000","$5,372,500,000","$4,008,000,000","$4,889,100,000","$4,644,200,000","$4,213,300,000","$4,188,000,000","$4,797,500,000","$4,436,400,000"
Missouri,"  Mining, quarrying, and oil and gas extraction ","$1,146,100,000","$1,392,700,000","$1,692,200,000","$1,749,900,000","$1,649,400,000","$1,571,100,000","$1,598,900,000","$1,604,400,000","$2,290,800,000","$1,511,800,000","$1,595,200,000","$1,360,900,000","$1,093,300,000","$1,095,900,000","$1,005,600,000","$980,400,000","$956,100,000","$951,800,000","$894,000,000","$938,800,000","$1,057,100,000","$1,125,900,000","$1,126,100,000","$1,227,500,000","$1,328,600,000"
Missouri,  Utilities ,"$3,922,300,000","$3,745,900,000","$4,384,800,000","$4,395,200,000","$3,805,000,000","$4,003,900,000","$3,503,700,000","$3,708,900,000","$3,464,300,000","$3,575,800,000","$3,778,100,000","$3,935,600,000","$3,904,500,000","$4,642,400,000","$4,888,700,000","$4,941,400,000","$5,073,800,000","$4,748,300,000","$4,702,500,000","$4,921,500,000","$4,882,400,000","$4,731,700,000","$4,629,500,000","$4,566,300,000","$4,299,100,000"
Missouri,  Construction ,"$13,631,900,000","$13,545,500,000","$14,269,500,000","$14,566,600,000","$14,147,300,000","$13,544,100,000","$13,533,200,000","$13,601,700,000","$13,240,000,000","$12,502,400,000","$12,252,300,000","$11,523,300,000","$10,241,400,000","$9,006,400,000","$8,811,400,000","$9,122,500,000","$9,290,600,000","$8,835,100,000","$9,151,000,000","$9,837,800,000","$10,463,700,000","$10,353,000,000","$10,514,900,000","$10,583,300,000","$10,930,200,000"
Missouri,  Manufacturing ,"$34,716,800,000","$34,207,100,000","$34,084,300,000","$35,334,600,000","$33,824,200,000","$33,985,000,000","$35,939,400,000","$37,383,800,000","$37,408,800,000","$37,146,700,000","$37,142,300,000","$36,368,200,000","$31,443,700,000","$33,631,400,000","$32,562,000,000","$34,955,500,000","$34,926,700,000","$35,089,600,000","$36,076,400,000","$33,642,800,000","$33,761,500,000","$33,144,700,000","$35,038,800,000","$33,835,600,000","$36,434,500,000"
Missouri,  Wholesale trade ,"$14,086,400,000","$15,233,300,000","$15,471,900,000","$15,792,900,000","$16,070,600,000","$16,497,500,000","$16,966,200,000","$17,240,500,000","$17,994,200,000","$18,091,400,000","$18,530,500,000","$18,713,800,000","$16,499,500,000","$17,276,200,000","$16,916,300,000","$17,629,100,000","$18,158,700,000","$19,180,400,000","$19,392,000,000","$19,719,900,000","$19,482,700,000","$19,898,100,000","$19,367,300,000","$19,960,100,000","$20,937,300,000"
Missouri,  Retail trade ,"$13,079,800,000","$14,170,100,000","$14,744,100,000","$14,835,500,000","$15,588,200,000","$16,423,500,000","$17,336,000,000","$17,221,200,000","$17,511,300,000","$17,192,300,000","$16,696,000,000","$16,555,100,000","$16,292,000,000","$16,391,000,000","$15,901,800,000","$15,957,400,000","$16,233,900,000","$16,271,000,000","$16,957,100,000","$17,520,400,000","$17,801,200,000","$18,191,500,000","$18,406,500,000","$18,184,300,000","$18,402,000,000"
Missouri,  Transportation and warehousing ,"$9,224,800,000","$9,717,500,000","$9,885,500,000","$9,764,600,000","$8,585,600,000","$8,643,400,000","$8,940,800,000","$9,111,800,000","$9,465,700,000","$9,851,000,000","$9,482,600,000","$9,431,500,000","$8,745,300,000","$8,603,200,000","$8,489,000,000","$8,575,900,000","$8,891,400,000","$9,146,200,000","$9,078,900,000","$8,998,400,000","$9,326,200,000","$9,324,700,000","$9,257,900,000","$8,311,300,000","$8,726,900,000"
Missouri,  Information ,"$6,713,900,000","$7,084,800,000","$7,623,700,000","$7,300,600,000","$7,327,200,000","$8,216,600,000","$8,543,800,000","$10,177,400,000","$10,492,800,000","$11,259,800,000","$11,391,100,000","$13,107,600,000","$12,585,400,000","$12,868,300,000","$13,203,100,000","$12,944,100,000","$12,757,000,000","$12,300,600,000","$12,043,200,000","$12,387,600,000","$12,320,600,000","$12,482,000,000","$13,277,800,000","$12,102,100,000","$13,460,300,000"
Missouri,   Finance and insurance ,"$15,865,200,000","$17,275,600,000","$18,074,600,000","$17,853,900,000","$17,130,400,000","$17,466,200,000","$17,350,600,000","$16,868,600,000","$18,505,500,000","$18,776,900,000","$18,034,200,000","$17,458,300,000","$23,309,000,000","$22,802,200,000","$22,119,300,000","$20,951,200,000","$19,485,800,000","$19,640,800,000","$19,439,300,000","$19,554,800,000","$18,550,900,000","$19,346,400,000","$20,107,600,000","$20,479,400,000","$21,465,700,000"
Missouri,   Real estate and rental and leasing ,"$20,719,100,000","$21,010,700,000","$22,520,100,000","$23,435,000,000","$25,582,300,000","$25,675,900,000","$25,363,200,000","$26,285,500,000","$27,737,700,000","$27,589,100,000","$29,597,300,000","$30,476,800,000","$30,893,200,000","$31,845,800,000","$31,850,300,000","$32,668,300,000","$33,354,800,000","$32,852,500,000","$33,256,300,000","$32,482,600,000","$32,072,700,000","$31,580,500,000","$32,678,200,000","$31,919,300,000","$32,719,400,000"
Missouri,"   Professional, scientific, and technical services ","$11,537,700,000","$11,722,300,000","$11,883,400,000","$12,484,900,000","$12,694,400,000","$13,175,600,000","$13,310,500,000","$13,804,100,000","$14,051,000,000","$14,599,500,000","$15,192,000,000","$16,723,400,000","$16,069,600,000","$15,867,900,000","$16,090,900,000","$16,788,100,000","$17,060,900,000","$17,611,300,000","$18,955,000,000","$19,729,100,000","$20,680,600,000","$21,599,700,000","$22,092,600,000","$21,969,200,000","$23,827,500,000"
Missouri,   Management of companies and enterprises ,"$10,807,100,000","$9,841,400,000","$9,612,600,000","$10,260,200,000","$11,038,400,000","$10,670,900,000","$10,396,700,000","$9,259,200,000","$9,709,700,000","$9,453,700,000","$8,504,900,000","$9,753,000,000","$6,956,600,000","$8,023,300,000","$8,023,100,000","$7,940,500,000","$8,531,700,000","$9,321,400,000","$8,895,500,000","$8,735,800,000","$9,278,300,000","$10,188,100,000","$10,335,100,000","$10,024,100,000","$10,282,900,000"
Missouri,   Administrative and support and waste management and remediation services ,"$4,575,400,000","$4,648,600,000","$4,934,100,000","$5,176,700,000","$5,302,000,000","$5,281,900,000","$5,745,000,000","$6,205,800,000","$6,767,700,000","$6,738,600,000","$7,371,000,000","$7,521,800,000","$7,064,400,000","$7,444,700,000","$7,670,200,000","$7,657,900,000","$7,864,100,000","$8,017,700,000","$7,999,800,000","$7,926,800,000","$8,303,100,000","$8,692,400,000","$8,796,400,000","$8,488,500,000","$9,385,800,000"
Missouri,   Educational services ,"$3,613,600,000","$3,516,900,000","$3,584,900,000","$3,731,300,000","$3,149,900,000","$3,099,900,000","$3,069,400,000","$3,159,000,000","$3,044,000,000","$3,166,200,000","$3,172,700,000","$3,278,900,000","$3,561,200,000","$3,607,900,000","$3,597,000,000","$3,733,400,000","$3,711,900,000","$3,702,300,000","$3,632,200,000","$3,633,600,000","$3,601,500,000","$3,693,400,000","$3,795,900,000","$3,391,800,000","$3,532,900,000"
Missouri,   Health care and social assistance ,"$15,975,800,000","$15,950,000,000","$16,372,500,000","$16,908,300,000","$17,596,600,000","$18,192,600,000","$18,865,000,000","$19,614,400,000","$20,156,400,000","$20,801,700,000","$20,874,300,000","$21,941,600,000","$22,598,300,000","$22,619,500,000","$22,873,100,000","$23,516,300,000","$23,899,300,000","$23,606,200,000","$24,680,700,000","$24,976,100,000","$25,692,200,000","$26,401,600,000","$27,206,700,000","$26,718,600,000","$27,299,400,000"
Missouri,"   Arts, entertainment, and recreation ","$3,538,200,000","$3,257,500,000","$3,250,100,000","$3,265,600,000","$3,008,200,000","$3,311,400,000","$3,372,100,000","$3,257,900,000","$3,369,800,000","$3,235,000,000","$3,270,100,000","$3,273,600,000","$3,195,700,000","$3,371,000,000","$3,621,800,000","$3,481,200,000","$3,648,300,000","$3,681,000,000","$3,533,500,000","$3,384,000,000","$3,151,700,000","$3,188,500,000","$3,225,900,000","$2,150,100,000","$2,865,100,000"
Missouri,   Accommodation and food services ,"$6,233,700,000","$6,414,800,000","$6,796,400,000","$7,027,000,000","$6,885,400,000","$7,041,100,000","$7,215,800,000","$7,403,900,000","$7,459,000,000","$7,419,800,000","$7,370,000,000","$7,202,200,000","$6,826,300,000","$6,984,300,000","$6,915,000,000","$6,929,100,000","$6,985,000,000","$6,997,900,000","$7,468,900,000","$7,442,600,000","$7,638,800,000","$7,790,300,000","$8,150,000,000","$6,484,500,000","$7,990,400,000"
Missouri,  Other services (except government and government enterprises) ,"$8,108,500,000","$8,326,000,000","$8,460,600,000","$8,471,100,000","$7,630,500,000","$7,677,100,000","$7,508,900,000","$7,617,900,000","$7,594,000,000","$7,539,500,000","$7,130,500,000","$6,905,700,000","$6,530,600,000","$6,423,400,000","$6,312,500,000","$6,287,600,000","$6,168,400,000","$6,208,700,000","$6,244,700,000","$6,180,200,000","$6,173,700,000","$6,290,600,000","$6,311,800,000","$5,984,200,000","$6,123,300,000"
Missouri, Government and government enterprises ,"$30,248,100,000","$30,641,100,000","$31,333,900,000","$32,533,600,000","$32,073,700,000","$32,313,100,000","$32,674,600,000","$32,754,800,000","$32,745,700,000","$33,239,500,000","$33,335,200,000","$33,975,400,000","$34,439,600,000","$34,038,100,000","$33,531,200,000","$33,133,800,000","$32,994,300,000","$32,644,000,000","$32,470,100,000","$32,429,300,000","$32,657,000,000","$32,530,500,000","$32,370,700,000","$32,023,200,000","$31,763,900,000"
Montana,"  Agriculture, forestry, fishing and hunting ","$1,075,800,000","$1,067,600,000","$1,112,600,000","$1,076,800,000","$1,095,200,000","$1,267,800,000","$1,331,200,000","$1,582,900,000","$1,827,500,000","$1,471,800,000","$1,558,000,000","$1,699,600,000","$1,893,400,000","$1,920,400,000","$1,677,200,000","$1,826,300,000","$2,063,800,000","$2,180,000,000","$2,487,300,000","$2,637,100,000","$1,884,300,000","$2,387,400,000","$2,590,300,000","$2,519,600,000","$1,762,100,000"
Montana,"  Mining, quarrying, and oil and gas extraction ","$1,554,800,000","$1,629,100,000","$1,735,900,000","$1,826,800,000","$1,942,300,000","$1,786,500,000","$1,758,000,000","$1,893,000,000","$2,091,200,000","$2,347,100,000","$2,518,200,000","$2,441,600,000","$2,404,300,000","$2,423,100,000","$2,593,800,000","$2,704,300,000","$2,877,700,000","$2,809,900,000","$2,711,900,000","$2,079,600,000","$2,172,200,000","$2,178,100,000","$2,196,900,000","$2,555,400,000","$2,004,400,000"
Montana,  Utilities ,"$867,000,000","$812,300,000","$938,300,000","$917,500,000","$781,900,000","$768,100,000","$764,800,000","$793,600,000","$751,500,000","$779,200,000","$834,500,000","$889,900,000","$867,600,000","$942,500,000","$1,023,100,000","$1,032,100,000","$1,028,800,000","$959,000,000","$976,100,000","$1,016,600,000","$1,000,100,000","$930,500,000","$973,200,000","$989,400,000","$902,700,000"
Montana,  Construction ,"$2,089,600,000","$2,203,900,000","$2,164,800,000","$2,151,600,000","$2,102,400,000","$2,076,000,000","$2,255,000,000","$2,355,200,000","$2,487,400,000","$2,519,400,000","$2,717,400,000","$2,455,600,000","$2,218,600,000","$2,049,700,000","$2,016,100,000","$2,098,300,000","$2,091,400,000","$2,069,500,000","$2,114,600,000","$2,087,700,000","$2,071,300,000","$2,121,200,000","$2,130,600,000","$2,197,100,000","$2,337,500,000"
Montana,  Manufacturing ,"$2,626,500,000","$2,894,000,000","$2,487,200,000","$2,446,100,000","$2,460,500,000","$2,327,500,000","$2,763,100,000","$2,929,100,000","$2,813,400,000","$2,910,500,000","$3,572,600,000","$2,913,800,000","$2,255,600,000","$2,527,700,000","$2,766,800,000","$2,617,800,000","$2,773,500,000","$3,220,700,000","$3,687,300,000","$3,024,900,000","$4,170,100,000","$4,125,000,000","$3,346,000,000","$2,785,700,000","$3,173,900,000"
Montana,  Wholesale trade ,"$1,510,400,000","$1,606,200,000","$1,567,300,000","$1,617,600,000","$1,639,700,000","$1,727,500,000","$1,858,900,000","$2,005,200,000","$2,067,100,000","$2,138,300,000","$2,222,400,000","$2,251,000,000","$2,009,900,000","$2,118,100,000","$2,156,000,000","$2,308,400,000","$2,441,800,000","$2,476,600,000","$2,552,300,000","$2,501,500,000","$2,485,200,000","$2,576,200,000","$2,520,300,000","$2,609,700,000","$2,767,200,000"
Montana,  Retail trade ,"$1,834,800,000","$2,029,300,000","$2,007,700,000","$2,008,800,000","$2,113,300,000","$2,276,700,000","$2,343,000,000","$2,437,400,000","$2,659,700,000","$2,757,900,000","$2,772,400,000","$2,734,000,000","$2,684,500,000","$2,891,000,000","$2,816,700,000","$2,736,900,000","$2,665,200,000","$2,693,100,000","$2,802,300,000","$2,922,700,000","$3,037,900,000","$3,143,900,000","$3,256,700,000","$3,244,700,000","$3,374,400,000"
Montana,  Transportation and warehousing ,"$1,384,600,000","$1,501,700,000","$1,443,600,000","$1,558,700,000","$1,424,100,000","$1,383,300,000","$1,481,000,000","$1,613,700,000","$1,719,600,000","$1,817,400,000","$1,806,000,000","$1,835,700,000","$1,709,600,000","$1,817,800,000","$1,804,700,000","$1,895,900,000","$1,929,700,000","$1,946,100,000","$1,896,300,000","$1,777,700,000","$1,842,500,000","$1,926,300,000","$1,859,200,000","$1,669,000,000","$1,792,900,000"
Montana,  Information ,"$448,300,000","$487,900,000","$497,800,000","$489,000,000","$550,300,000","$629,600,000","$651,700,000","$754,800,000","$815,700,000","$861,100,000","$901,900,000","$952,800,000","$990,400,000","$1,064,800,000","$1,038,300,000","$999,300,000","$1,071,800,000","$1,033,000,000","$1,117,500,000","$1,163,800,000","$1,237,200,000","$1,258,800,000","$1,274,000,000","$1,412,200,000","$1,657,300,000"
Montana,   Finance and insurance ,"$891,200,000","$1,000,400,000","$1,106,500,000","$1,213,400,000","$1,264,700,000","$1,426,000,000","$1,431,800,000","$1,429,700,000","$1,577,900,000","$1,632,200,000","$1,677,300,000","$1,691,000,000","$1,954,800,000","$1,838,100,000","$1,915,600,000","$1,915,900,000","$1,809,900,000","$1,895,200,000","$1,909,100,000","$1,892,700,000","$1,941,300,000","$1,943,900,000","$1,989,500,000","$2,118,300,000","$2,332,500,000"
Montana,   Real estate and rental and leasing ,"$2,977,000,000","$3,103,100,000","$3,287,500,000","$3,403,400,000","$3,679,000,000","$3,673,400,000","$3,676,000,000","$3,994,300,000","$4,519,900,000","$4,697,300,000","$4,926,900,000","$5,116,200,000","$4,974,000,000","$5,438,400,000","$5,942,500,000","$5,702,300,000","$5,956,000,000","$5,992,600,000","$6,256,800,000","$5,882,400,000","$6,158,500,000","$6,036,300,000","$6,241,700,000","$6,225,000,000","$6,546,600,000"
Montana,"   Professional, scientific, and technical services ","$1,132,300,000","$1,147,700,000","$1,117,900,000","$1,173,800,000","$1,279,900,000","$1,388,500,000","$1,419,700,000","$1,430,400,000","$1,495,900,000","$1,567,500,000","$1,670,700,000","$1,817,000,000","$1,739,600,000","$1,809,100,000","$1,882,900,000","$2,042,700,000","$1,952,900,000","$2,045,500,000","$2,118,600,000","$2,172,300,000","$2,268,600,000","$2,359,800,000","$2,518,200,000","$2,673,800,000","$3,026,400,000"
Montana,   Management of companies and enterprises ,"$105,500,000","$119,200,000","$102,800,000","$109,400,000","$116,900,000","$119,500,000","$120,000,000","$90,000,000","$90,900,000","$97,200,000","$117,100,000","$139,000,000","$141,900,000","$152,400,000","$178,600,000","$201,600,000","$205,300,000","$202,600,000","$217,300,000","$216,400,000","$224,700,000","$233,800,000","$248,300,000","$265,900,000","$338,100,000"
Montana,   Administrative and support and waste management and remediation services ,"$469,900,000","$458,600,000","$482,400,000","$492,700,000","$516,800,000","$529,700,000","$591,000,000","$618,400,000","$670,700,000","$745,800,000","$838,800,000","$856,400,000","$824,600,000","$896,900,000","$941,400,000","$977,700,000","$885,100,000","$890,700,000","$905,400,000","$866,000,000","$913,700,000","$963,900,000","$985,200,000","$995,500,000","$1,191,000,000"
Montana,   Educational services ,"$137,600,000","$135,500,000","$147,700,000","$145,900,000","$165,400,000","$164,000,000","$165,100,000","$177,800,000","$173,300,000","$190,100,000","$189,900,000","$194,800,000","$206,900,000","$208,200,000","$223,400,000","$220,400,000","$221,700,000","$226,300,000","$226,600,000","$232,300,000","$233,100,000","$238,400,000","$242,300,000","$214,900,000","$240,600,000"
Montana,   Health care and social assistance ,"$2,333,400,000","$2,417,300,000","$2,463,300,000","$2,555,300,000","$2,582,900,000","$2,737,800,000","$2,815,200,000","$2,948,600,000","$3,066,700,000","$3,220,900,000","$3,245,200,000","$3,500,900,000","$3,642,300,000","$3,688,700,000","$3,769,800,000","$3,839,900,000","$3,950,800,000","$4,020,100,000","$4,239,700,000","$4,374,000,000","$4,614,100,000","$4,672,000,000","$4,822,000,000","$4,851,100,000","$5,106,600,000"
Montana,"   Arts, entertainment, and recreation ","$449,800,000","$425,800,000","$376,900,000","$393,800,000","$365,500,000","$390,600,000","$423,100,000","$428,500,000","$445,600,000","$485,300,000","$512,000,000","$513,600,000","$503,700,000","$495,400,000","$498,400,000","$489,200,000","$491,700,000","$537,400,000","$521,900,000","$527,600,000","$559,300,000","$565,100,000","$561,100,000","$457,200,000","$597,600,000"
Montana,   Accommodation and food services ,"$1,111,000,000","$1,162,600,000","$1,188,700,000","$1,243,200,000","$1,181,000,000","$1,240,800,000","$1,289,300,000","$1,361,600,000","$1,318,000,000","$1,375,100,000","$1,373,900,000","$1,307,000,000","$1,248,100,000","$1,265,600,000","$1,338,100,000","$1,415,700,000","$1,475,200,000","$1,525,200,000","$1,585,900,000","$1,564,000,000","$1,558,200,000","$1,581,600,000","$1,649,000,000","$1,498,700,000","$1,898,700,000"
Montana,  Other services (except government and government enterprises) ,"$1,177,800,000","$1,214,700,000","$1,164,800,000","$1,156,300,000","$980,700,000","$1,012,400,000","$972,600,000","$979,600,000","$1,009,400,000","$999,800,000","$979,100,000","$943,700,000","$902,700,000","$891,600,000","$879,100,000","$886,700,000","$875,300,000","$894,900,000","$904,000,000","$897,300,000","$913,200,000","$948,200,000","$964,000,000","$924,700,000","$965,600,000"
Montana, Government and government enterprises ,"$5,413,100,000","$5,479,600,000","$5,511,200,000","$5,706,600,000","$5,654,300,000","$5,749,200,000","$5,969,100,000","$5,998,700,000","$6,012,900,000","$6,128,800,000","$6,236,800,000","$6,341,100,000","$6,354,800,000","$6,385,400,000","$6,418,600,000","$6,429,400,000","$6,210,600,000","$6,251,400,000","$6,262,900,000","$6,449,500,000","$6,518,500,000","$6,385,000,000","$6,464,600,000","$6,493,300,000","$6,502,200,000"
Nebraska,"  Agriculture, forestry, fishing and hunting ","$4,361,000,000","$3,927,600,000","$3,384,200,000","$3,650,800,000","$3,956,400,000","$3,901,000,000","$6,190,800,000","$5,652,600,000","$6,332,300,000","$5,487,800,000","$6,103,400,000","$6,556,600,000","$7,952,200,000","$7,655,400,000","$9,719,000,000","$7,536,900,000","$9,778,500,000","$9,246,500,000","$10,166,100,000","$10,477,700,000","$7,706,300,000","$8,262,700,000","$8,987,200,000","$10,070,100,000","$9,873,300,000"
Nebraska,"  Mining, quarrying, and oil and gas extraction ","$152,100,000","$128,400,000","$223,600,000","$170,800,000","$217,800,000","$286,200,000","$260,500,000","$228,700,000","$216,700,000","$187,900,000","$278,400,000","$168,600,000","$161,900,000","$198,900,000","$227,300,000","$260,600,000","$238,500,000","$243,200,000","$249,600,000","$169,700,000","$180,700,000","$184,200,000","$182,200,000","$231,300,000","$235,700,000"
Nebraska,  Utilities ,"$861,300,000","$826,000,000","$949,900,000","$968,300,000","$808,900,000","$858,800,000","$758,200,000","$1,143,300,000","$638,300,000","$772,700,000","$1,034,800,000","$1,461,000,000","$1,703,100,000","$1,998,900,000","$2,439,300,000","$2,763,600,000","$2,288,200,000","$1,968,600,000","$2,323,700,000","$3,403,100,000","$3,078,600,000","$2,851,000,000","$2,345,300,000","$2,359,600,000","$2,544,700,000"
Nebraska,  Construction ,"$4,182,300,000","$4,244,700,000","$4,373,500,000","$4,320,700,000","$4,035,000,000","$4,016,000,000","$4,194,800,000","$4,247,500,000","$3,892,000,000","$3,649,300,000","$3,834,300,000","$3,655,800,000","$3,860,300,000","$3,822,900,000","$3,648,300,000","$3,327,500,000","$3,414,200,000","$3,412,700,000","$3,663,400,000","$3,682,900,000","$3,935,400,000","$3,994,100,000","$4,204,100,000","$4,314,900,000","$4,364,700,000"
Nebraska,  Manufacturing ,"$7,976,000,000","$7,799,600,000","$8,079,100,000","$8,872,500,000","$8,764,400,000","$8,244,900,000","$8,650,300,000","$8,899,400,000","$9,591,200,000","$11,043,000,000","$10,738,800,000","$11,390,900,000","$10,590,900,000","$11,493,500,000","$12,710,300,000","$12,777,300,000","$12,945,700,000","$12,363,500,000","$11,461,400,000","$11,037,300,000","$10,957,600,000","$12,271,700,000","$13,038,800,000","$13,218,700,000","$14,460,500,000"
Nebraska,  Wholesale trade ,"$4,106,700,000","$4,454,700,000","$4,550,600,000","$4,647,700,000","$4,820,400,000","$5,008,500,000","$5,133,400,000","$5,452,200,000","$5,590,500,000","$5,560,200,000","$5,689,300,000","$6,313,700,000","$5,937,800,000","$6,310,700,000","$6,264,900,000","$6,584,400,000","$6,758,400,000","$7,295,900,000","$7,506,400,000","$7,204,800,000","$6,925,400,000","$7,216,600,000","$7,146,200,000","$7,116,300,000","$7,291,000,000"
Nebraska,  Retail trade ,"$4,204,900,000","$4,545,700,000","$4,662,000,000","$4,753,200,000","$5,010,900,000","$5,178,700,000","$5,598,700,000","$5,708,100,000","$5,672,700,000","$5,560,500,000","$5,486,000,000","$5,527,200,000","$5,382,400,000","$5,445,100,000","$5,387,800,000","$5,524,100,000","$5,798,700,000","$5,721,900,000","$5,895,900,000","$6,088,500,000","$6,233,800,000","$6,260,000,000","$6,341,000,000","$6,247,200,000","$6,123,300,000"
Nebraska,  Transportation and warehousing ,"$4,817,900,000","$5,422,500,000","$5,665,100,000","$5,869,900,000","$6,062,500,000","$5,813,300,000","$6,410,700,000","$6,996,000,000","$7,240,000,000","$7,436,100,000","$7,412,800,000","$7,531,000,000","$6,892,200,000","$7,143,300,000","$8,159,700,000","$7,942,500,000","$7,528,900,000","$8,951,700,000","$8,797,200,000","$8,193,000,000","$8,353,900,000","$8,473,100,000","$7,249,100,000","$6,744,100,000","$7,156,200,000"
Nebraska,  Information ,"$1,750,300,000","$1,760,900,000","$1,677,400,000","$1,381,800,000","$1,627,300,000","$2,054,900,000","$2,300,900,000","$2,535,400,000","$2,518,600,000","$2,575,700,000","$3,034,700,000","$2,909,100,000","$2,789,700,000","$2,841,500,000","$3,027,700,000","$2,806,000,000","$3,073,700,000","$3,111,200,000","$3,484,000,000","$3,992,600,000","$4,119,800,000","$4,291,100,000","$4,488,500,000","$4,478,000,000","$5,094,400,000"
Nebraska,   Finance and insurance ,"$4,313,300,000","$4,787,900,000","$5,094,800,000","$5,987,600,000","$5,704,900,000","$5,665,100,000","$6,112,300,000","$6,275,200,000","$7,794,600,000","$8,252,900,000","$8,984,100,000","$6,705,300,000","$7,702,600,000","$7,387,100,000","$7,405,800,000","$8,206,700,000","$7,796,400,000","$9,556,900,000","$10,644,800,000","$10,521,200,000","$12,865,300,000","$11,902,800,000","$12,855,400,000","$13,271,400,000","$13,356,200,000"
Nebraska,   Real estate and rental and leasing ,"$6,447,400,000","$6,468,000,000","$6,871,600,000","$7,127,400,000","$7,627,200,000","$7,477,100,000","$7,490,400,000","$7,633,200,000","$8,086,700,000","$8,111,300,000","$8,601,600,000","$8,104,400,000","$8,133,100,000","$8,763,000,000","$9,337,600,000","$9,749,800,000","$10,059,100,000","$9,920,500,000","$10,495,700,000","$10,483,200,000","$10,541,700,000","$11,104,100,000","$11,187,000,000","$10,723,200,000","$10,978,700,000"
Nebraska,"   Professional, scientific, and technical services ","$2,715,400,000","$2,804,500,000","$2,865,700,000","$2,700,500,000","$2,875,100,000","$3,093,100,000","$3,239,600,000","$3,411,100,000","$3,556,100,000","$3,764,000,000","$3,793,800,000","$4,288,000,000","$4,261,400,000","$4,432,800,000","$4,474,700,000","$4,815,800,000","$4,542,100,000","$4,575,000,000","$4,632,800,000","$4,750,100,000","$4,912,400,000","$5,224,200,000","$5,348,300,000","$5,414,100,000","$5,723,800,000"
Nebraska,   Management of companies and enterprises ,"$1,314,700,000","$1,283,800,000","$1,324,600,000","$1,490,500,000","$1,784,600,000","$1,981,600,000","$1,902,000,000","$1,769,400,000","$1,855,000,000","$1,963,400,000","$2,029,500,000","$2,006,400,000","$1,980,400,000","$1,953,700,000","$1,879,500,000","$2,089,800,000","$2,460,900,000","$2,716,300,000","$2,987,200,000","$2,826,400,000","$2,922,200,000","$2,807,900,000","$2,893,100,000","$3,096,100,000","$3,198,400,000"
Nebraska,   Administrative and support and waste management and remediation services ,"$1,614,100,000","$1,644,500,000","$1,576,100,000","$1,750,500,000","$1,916,100,000","$1,893,900,000","$1,911,400,000","$1,915,300,000","$2,047,500,000","$2,135,700,000","$2,116,800,000","$2,181,100,000","$2,038,500,000","$2,068,100,000","$2,134,300,000","$2,269,600,000","$2,382,000,000","$2,580,400,000","$2,664,100,000","$2,727,700,000","$2,874,100,000","$3,043,200,000","$3,185,400,000","$3,005,300,000","$3,312,400,000"
Nebraska,   Educational services ,"$801,600,000","$737,600,000","$765,100,000","$812,900,000","$860,700,000","$844,400,000","$853,500,000","$898,300,000","$867,900,000","$887,500,000","$884,100,000","$918,800,000","$977,300,000","$986,600,000","$966,000,000","$964,400,000","$891,200,000","$863,700,000","$865,400,000","$890,900,000","$869,500,000","$896,300,000","$896,400,000","$794,400,000","$809,200,000"
